10 0.475487 0.0857002 0.0740461 0.0199265
20 0.406858 0.0565716 0.0726823 0.0158972
30 0.525946 0.0571076 0.0985116 0.015088
40 0.424856 0.0469619 0.0938635 0.0120782
50 0.522678 0.0473371 0.112554 0.010128
60 0.523948 0.0379309 0.0868987 0.00987511
70 0.431294 0.0313804 0.0736515 0.00915974
80 0.526672 0.0337175 0.0916612 0.00805263
90 0.524053 0.0311081 0.0876729 0.00850812
100 0.5017 0.0267632 0.0716298 0.00670827
110 0.484424 0.0258051 0.0734921 0.00709366
120 0.500176 0.0269934 0.0874371 0.00687008
130 0.540946 0.0242697 0.0782487 0.00613461
140 0.524072 0.0246999 0.0859915 0.00593586
150 0.523282 0.0246555 0.0917262 0.00633323
160 0.513136 0.0227182 0.0827508 0.00604092
170 0.497914 0.0220365 0.0825577 0.00561361
180 0.534403 0.021194 0.0820367 0.00551505
190 0.490946 0.0213211 0.0864539 0.00560521
200 0.473157 0.0210074 0.0889822 0.00524355
210 0.488274 0.0195495 0.0803964 0.00528696
220 0.523298 0.0194789 0.084017 0.00517933
230 0.515219 0.0190632 0.0838145 0.00499712
240 0.51746 0.0185479 0.0828707 0.00475251
250 0.484262 0.019081 0.0912689 0.00476944
260 0.491991 0.017813 0.0825634 0.00453182
270 0.519049 0.0176351 0.0843321 0.00451533
280 0.484729 0.0171772 0.0828488 0.00442923
290 0.504535 0.0160836 0.0750384 0.00418842
300 0.48965 0.0168864 0.0856524 0.00445004
310 0.496172 0.0169908 0.0895079 0.00422058
320 0.50591 0.0165114 0.0872758 0.00417171
330 0.47879 0.0161013 0.0860032 0.00402072
340 0.498359 0.0158182 0.0850763 0.00403339
350 0.495967 0.0157044 0.0863362 0.00398953
360 0.520353 0.0151983 0.0835706 0.00399351
370 0.533387 0.0149968 0.0843296 0.00391819
380 0.493354 0.0147062 0.0822278 0.00380029
390 0.515558 0.0138892 0.0754773 0.0035666
400 0.535204 0.0145463 0.0858776 0.00381677
410 0.483637 0.0140114 0.0807585 0.00370406
420 0.485972 0.0131698 0.0730435 0.00335789
430 0.47433 0.0136508 0.0807862 0.00369804
440 0.484824 0.0131236 0.0760107 0.00337551
450 0.480688 0.0143227 0.0926862 0.00367498
460 0.492952 0.0136135 0.0853002 0.00353579
470 0.50462 0.0131801 0.0816679 0.0033355
480 0.502996 0.0131623 0.0831675 0.00344149
490 0.496023 0.0132659 0.086248 0.00333039
500 0.484563 0.0132446 0.0879482 0.00345547
510 0.523567 0.0128205 0.0843821 0.00324433
520 0.504605 0.0124666 0.0808385 0.00323478
530 0.48875 0.012766 0.0865009 0.00331707
540 0.497112 0.0127707 0.0880779 0.00324959
550 0.530728 0.0122949 0.0840848 0.00322655
560 0.529213 0.0122722 0.0851934 0.00326687
570 0.502185 0.012123 0.0837763 0.00307243
580 0.501954 0.0118211 0.081052 0.00303484
590 0.501184 0.0117465 0.0814097 0.00294823
600 0.501244 0.0120938 0.0877573 0.00307807
610 0.508998 0.0119112 0.0866254 0.00315159
620 0.494868 0.0113403 0.0797597 0.00297852
630 0.508624 0.0113823 0.0816953 0.0030183
640 0.500054 0.0111739 0.0799079 0.00295781
650 0.517063 0.0108762 0.0771813 0.00278991
660 0.502124 0.0108814 0.0781518 0.0028597
670 0.491033 0.0114118 0.087334 0.00296077
680 0.49047 0.010945 0.0815509 0.00278853
690 0.486568 0.0110315 0.0841497 0.00279838
700 0.50269 0.0111244 0.0866351 0.00290972
710 0.483635 0.0107454 0.0822473 0.00276618
720 0.481153 0.0108202 0.0846513 0.00272662
730 0.498311 0.0108657 0.0861883 0.0028168
740 0.485764 0.0106955 0.084853 0.00278278
750 0.499676 0.0106114 0.0844506 0.00271011
760 0.501691 0.0104521 0.0830301 0.00270846
770 0.504516 0.0101688 0.0796424 0.00265303
780 0.488131 0.0103774 0.0841401 0.00265738
790 0.493014 0.0103953 0.0854175 0.00266375
800 0.503692 0.0102688 0.0843723 0.00264827
810 0.504933 0.00981996 0.0781337 0.00254696
820 0.49084 0.0102619 0.0864359 0.00265014
830 0.51874 0.0102084 0.0868463 0.00262887
840 0.506568 0.0097859 0.0804849 0.00256921
850 0.499896 0.00982556 0.0820606 0.00246748
860 0.517724 0.00977384 0.082468 0.00251313
870 0.494876 0.00983324 0.0841489 0.00252588
880 0.498213 0.00955161 0.0802882 0.00247621
890 0.499703 0.00982144 0.0858502 0.0024802
900 0.518111 0.00955275 0.0824575 0.00249867
910 0.512704 0.00956935 0.0834926 0.00251303
920 0.516922 0.00941746 0.08188 0.00248332
930 0.486284 0.00946979 0.0835875 0.00237775
940 0.498986 0.00946461 0.0842054 0.00248114
950 0.503991 0.00929905 0.0821647 0.00243379
960 0.503725 0.00924481 0.0820618 0.00236177
970 0.501287 0.00923555 0.0827382 0.00244482
980 0.506759 0.00942681 0.0871335 0.00240309
990 0.503564 0.00910029 0.0820001 0.00232149
1000 0.514377 0.00933307 0.0873131 0.0024071
1010 0.498048 0.00907148 0.0831181 0.00236299
1020 0.494902 0.00909626 0.0844233 0.00234409
1030 0.495765 0.009177 0.0867615 0.00239742
1040 0.498858 0.00898682 0.0839948 0.00231233
1050 0.502787 0.0089885 0.0848406 0.00232303
1060 0.517686 0.00909516 0.0879978 0.00233967
1070 0.506462 0.00884597 0.0837703 0.00221341
1080 0.511941 0.00902501 0.0881096 0.00231172
1090 0.503295 0.00873439 0.0831667 0.00229109
1100 0.509951 0.00860953 0.0816353 0.00224132
1110 0.519254 0.00879524 0.0862366 0.00227842
1120 0.501209 0.00864637 0.0837322 0.00223913
1130 0.504634 0.00861707 0.0839285 0.00220864
1140 0.501017 0.00829503 0.0784414 0.00210699
1150 0.515614 0.00861549 0.0856044 0.00220018
1160 0.484581 0.0084429 0.0829254 0.0021773
1170 0.490373 0.00862786 0.0871868 0.00227023
1180 0.503098 0.00848004 0.0848646 0.00217374
1190 0.483709 0.00840581 0.0843481 0.00222317
1200 0.496585 0.00828234 0.0823279 0.0021192
1210 0.496442 0.00836109 0.0846011 0.00217796
1220 0.503073 0.00823073 0.0826585 0.00213082
1230 0.496555 0.00826288 0.0839904 0.00211758
1240 0.510856 0.00806524 0.0807778 0.00208071
1250 0.495925 0.00818599 0.0837794 0.00210184
1260 0.519682 0.00809921 0.0830399 0.00209533
1270 0.488054 0.00806054 0.0826572 0.00208746
1280 0.497707 0.00792744 0.080446 0.00206846
1290 0.483501 0.00803026 0.0834583 0.00208777
1300 0.493935 0.00793495 0.0818898 0.00207909
1310 0.494574 0.00810206 0.0860226 0.0021272
1320 0.520793 0.00792842 0.083407 0.00202796
1330 0.492448 0.00792083 0.0835009 0.0020394
1340 0.509227 0.00796801 0.085161 0.0020728
1350 0.499922 0.00775573 0.0812043 0.00200558
1360 0.499674 0.00777669 0.0822492 0.00202384
1370 0.494297 0.00771902 0.0816614 0.00199664
1380 0.502987 0.00774911 0.0828759 0.00200147
1390 0.511754 0.00781545 0.0850416 0.00198111
1400 0.501753 0.00766444 0.0822442 0.00194961
1410 0.497489 0.00765139 0.0825522 0.00197114
1420 0.496253 0.00764906 0.0830953 0.0020117
1430 0.49874 0.00745665 0.0795115 0.00195613
1440 0.505425 0.00761393 0.0835086 0.00197967
1450 0.494107 0.00765034 0.0848998 0.00197652
1460 0.498203 0.00753944 0.0829938 0.00200436
1470 0.486367 0.00746232 0.0820448 0.00193674
1480 0.513391 0.0074004 0.0812329 0.00192132
1490 0.504437 0.00740234 0.0816634 0.00192852
1500 0.502575 0.00748918 0.0841389 0.00195041
1510 0.506529 0.00753414 0.0857554 0.00189789
1520 0.477763 0.00729156 0.081309 0.00189606
1530 0.496682 0.00742877 0.0844465 0.00188976
1540 0.506744 0.00735065 0.0832549 0.00190829
1550 0.501319 0.00719637 0.0802725 0.00184943
1560 0.513846 0.00731621 0.0836937 0.0018451
1570 0.48484 0.00735566 0.0851757 0.00190343
1580 0.510358 0.00726728 0.0835525 0.00187868
1590 0.503187 0.0072701 0.0840483 0.00189353
1600 0.513893 0.00726976 0.0847523 0.00187099
1610 0.495155 0.0072222 0.0840012 0.00185655
1620 0.510641 0.00706566 0.0809897 0.00183877
1630 0.505814 0.00715911 0.0835756 0.00184028
1640 0.504749 0.00704614 0.081446 0.00180133
1650 0.484588 0.00694064 0.0797227 0.00178203
1660 0.502484 0.00705752 0.0826881 0.00182073
1670 0.502496 0.00711514 0.0845507 0.00185045
1680 0.508583 0.00712922 0.0854613 0.00183577
1690 0.493896 0.00716979 0.0869131 0.00185492
1700 0.495473 0.00711777 0.0861469 0.00183999
1710 0.494062 0.00699346 0.0836698 0.00177701
1720 0.498913 0.00713093 0.0874635 0.00179922
1730 0.485284 0.00690293 0.0826514 0.0017978
1740 0.492407 0.00686846 0.0821438 0.00175571
1750 0.497349 0.00700732 0.0859365 0.00178827
1760 0.491676 0.00692337 0.0844319 0.00180903
1770 0.498999 0.00691177 0.0845589 0.00176946
1780 0.499471 0.00669946 0.0798918 0.00174519
1790 0.513588 0.00689082 0.08518 0.00178001
