1 1 0.122649
1 2 0.169918
1 3 0.729649
1 4 0.331166
1 5 0.477115
1 6 0.571835
1 7 0.705029
1 8 0.0860072
1 9 0.656019
1 10 0.905484
1 11 0.371496
1 12 0.836567
1 13 0.776048
1 14 0.0211376
1 15 0.168325
1 16 0.572439
1 17 0.279233
1 18 0.545858
1 19 0.0173017
1 20 0.583179
1 21 0.0646429
1 22 0.754654
1 23 0.233157
1 24 0.193293
1 25 0.493226
1 26 0.756047
1 27 0.479138
1 28 0.49426
1 29 0.257893
1 30 0.239268
1 31 0.471797
1 32 0.584917
1 33 0.616809
1 34 0.580468
1 35 0.0839539
1 36 0.159259
1 37 0.931865
1 38 0.754052
1 39 0.501858
1 40 0.024284
1 41 0.686006
1 42 0.369351
1 43 0.651955
1 44 0.213852
1 45 0.67838
1 46 0.0982145
1 47 0.12096
1 48 0.680137
1 49 0.577269
1 50 0.840005
1 51 0.0527608
1 52 0.453507
1 53 0.765764
1 54 0.970267
1 55 0.22611
1 56 0.99461
1 57 0.918855
1 58 0.939875
1 59 0.813285
1 60 0.0179424
1 61 0.133804
1 62 0.0534795
1 63 0.713423
1 64 0.111777
1 65 0.985475
1 66 0.399022
1 67 0.272751
1 68 0.251365
1 69 0.53815
1 70 0.282193
1 71 0.48153
1 72 0.00588523
1 73 0.214718
1 74 0.0178591
1 75 0.114256
1 76 0.548522
1 77 0.259028
1 78 0.140477
1 79 0.902262
1 80 0.135893
1 81 0.239596
1 82 0.831703
1 83 0.74877
1 84 0.639112
1 85 0.201218
1 86 0.159098
1 87 0.674932
1 88 0.0642171
1 89 0.399912
1 90 0.326858
1 91 0.98646
1 92 0.343229
1 93 0.436887
1 94 0.0286961
1 95 0.845767
1 96 0.526464
1 97 0.576023
1 98 0.853705
1 99 0.701668
1 100 0.848058
1 101 0.279945
1 102 0.936537
1 103 0.95178
1 104 0.925213
1 105 0.881923
1 106 0.29042
1 107 0.781925
1 108 0.0111441
1 109 0.830226
1 110 0.861151
1 111 0.738611
1 112 0.144774
1 113 0.260434
1 114 0.856702
1 115 0.547801
1 116 0.0881118
1 117 0.587904
1 118 0.623628
1 119 0.704587
1 120 0.945156
1 121 0.341636
1 122 0.760044
1 123 0.0394158
1 124 0.61281
1 125 0.213132
1 126 0.496286
1 127 0.838501
1 128 0.992311
1 129 0.0565693
1 130 0.0778181
1 131 0.08691
1 132 0.92542
1 133 0.793058
1 134 0.108891
1 135 0.346334
1 136 0.818053
1 137 0.441541
1 138 0.936633
1 139 0.916148
1 140 0.0491585
1 141 0.077921
1 142 0.269545
1 143 0.902376
1 144 0.676876
1 145 0.82428
1 146 0.646132
1 147 0.187432
1 148 0.258761
1 149 0.0600852
1 150 0.131838
1 151 0.0129601
1 152 0.378223
1 153 0.151512
1 154 0.977601
1 155 0.823965
1 156 0.764042
1 157 0.994451
1 158 0.891774
1 159 0.446211
1 160 0.721584
1 161 0.598408
1 162 0.248449
1 163 0.758309
1 164 0.449376
1 165 0.495809
1 166 0.887488
1 167 0.359
1 168 0.148137
1 169 0.793687
1 170 0.28185
1 171 0.809048
1 172 0.565043
1 173 0.698306
1 174 0.601655
1 175 0.742493
1 176 0.646457
1 177 6.50839e-05
1 178 0.656518
1 179 0.296364
1 180 0.65894
1 181 0.624291
1 182 0.631016
1 183 0.110417
1 184 0.811177
1 185 0.408033
1 186 0.944785
1 187 0.714217
1 188 0.867266
1 189 0.884437
1 190 0.189353
1 191 0.969434
1 192 0.252274
1 193 0.331877
1 194 0.857892
1 195 0.798294
1 196 0.950338
1 197 0.618143
1 198 0.149701
1 199 0.538703
1 200 0.289012
1 201 0.540154
1 202 0.375554
1 203 0.662891
1 204 0.164785
1 205 0.182797
1 206 0.00857281
1 207 0.425977
1 208 0.0363917
1 209 0.20874
1 210 0.0326086
1 211 0.326359
1 212 0.205957
1 213 0.512642
1 214 0.469377
1 215 0.520307
1 216 0.603275
1 217 0.0528965
1 218 0.568725
1 219 0.903759
1 220 0.03444
1 221 0.292556
1 222 0.5942
1 223 0.226655
1 224 0.170204
1 225 0.0756727
1 226 0.117887
1 227 0.016809
1 228 0.418164
1 229 0.129179
1 230 0.662566
1 231 0.345451
1 232 0.20123
1 233 0.063329
1 234 0.0225449
1 235 0.55524
1 236 0.476671
1 237 0.75144
1 238 0.00272278
1 239 0.390382
1 240 0.967934
1 241 0.464306
1 242 0.203023
1 243 0.82013
1 244 0.406665
1 245 0.934629
1 246 0.125488
1 247 0.9404
1 248 0.925113
1 249 0.606644
1 250 0.796017
1 251 0.288776
1 252 0.898078
1 253 0.316772
1 254 0.492619
1 255 0.737219
1 256 0.276452
1 257 0.339593
1 258 0.496669
1 259 0.762162
1 260 0.517432
1 261 0.563199
1 262 0.191122
1 263 0.667245
1 264 0.304841
1 265 0.128552
1 266 0.696941
1 267 0.49004
1 268 0.540384
1 269 0.434761
1 270 0.661897
1 271 0.507188
1 272 0.715792
1 273 0.38828
1 274 0.1087
1 275 0.0151544
1 276 0.357885
1 277 0.227309
1 278 0.445521
1 279 0.365263
1 280 0.353772
1 281 0.407734
1 282 0.0931333
1 283 0.937103
1 284 0.660507
1 285 0.774618
1 286 0.659979
1 287 0.115197
1 288 0.200077
1 289 0.600722
1 290 0.388825
1 291 0.567818
1 292 0.123018
1 293 0.744077
1 294 0.614558
1 295 0.797921
1 296 0.547204
1 297 0.0099059
1 298 0.338997
1 299 0.53464
1 300 0.266412
1 301 0.304051
1 302 0.591109
1 303 0.956131
1 304 0.668515
1 305 0.997593
1 306 0.0641672
1 307 0.783439
1 308 0.567149
1 309 0.403962
1 310 0.3883
1 311 0.169572
1 312 0.163297
1 313 0.875059
1 314 0.30964
1 315 0.143219
1 316 0.713437
1 317 0.8827
1 318 0.72648
1 319 0.674181
1 320 0.456171
1 321 0.853052
1 322 0.917968
1 323 0.635123
1 324 0.175995
1 325 0.40814
1 326 0.0501789
1 327 0.875931
1 328 0.666114
1 329 0.139451
1 330 0.0347245
1 331 0.0427567
1 332 0.96578
1 333 0.85009
1 334 0.642261
1 335 0.810467
1 336 0.234196
1 337 0.265938
1 338 0.251623
1 339 0.907214
1 340 0.593749
1 341 0.101164
1 342 0.278176
1 343 0.152361
1 344 0.310463
1 345 0.793889
1 346 0.924232
1 347 0.069179
1 348 0.827837
1 349 0.584638
1 350 0.900721
1 351 0.24302
1 352 0.949207
1 353 0.430544
1 354 0.872227
1 355 0.151972
1 356 0.859845
1 357 0.725472
1 358 0.985176
1 359 0.784065
1 360 0.648229
1 361 0.27989
1 362 0.578337
1 363 0.963373
1 364 0.950077
1 365 0.510307
1 366 0.391621
1 367 0.333182
1 368 0.691486
1 369 0.458542
1 370 0.847824
1 371 0.690562
1 372 0.510108
1 373 0.924314
1 374 0.565705
1 375 0.542215
1 376 0.115876
1 377 0.625262
1 378 0.673576
1 379 0.971477
1 380 0.914133
1 381 0.527443
1 382 0.951085
1 383 0.192492
1 384 0.921717
1 385 0.10362
1 386 0.772541
1 387 0.447408
1 388 0.0969716
1 389 0.71965
1 390 0.416218
1 391 0.510107
1 392 0.382825
1 393 0.220677
1 394 0.917496
1 395 0.235575
1 396 0.201815
1 397 0.344377
1 398 0.375113
1 399 0.984122
1 400 0.985916
1 401 0.240384
1 402 0.783795
1 403 0.906995
1 404 0.183448
1 405 0.191588
1 406 0.0961431
1 407 0.963389
1 408 0.640372
1 409 0.838807
1 410 0.563972
1 411 0.0138574
1 412 0.35271
1 413 0.686339
1 414 0.444939
1 415 0.672912
1 416 0.348267
1 417 0.449103
1 418 0.0737708
1 419 0.982161
1 420 0.365542
1 421 0.585922
1 422 0.996851
1 423 0.968427
1 424 0.510853
1 425 0.99756
1 426 0.48138
1 427 0.269321
1 428 0.115081
1 429 0.85826
1 430 0.0814197
1 431 0.138084
1 432 0.471537
1 433 0.557847
1 434 0.13734
1 435 0.0829585
1 436 0.37779
1 437 0.0763337
1 438 0.885752
1 439 0.362877
1 440 0.756733
1 441 0.26901
1 442 0.265818
1 443 0.666051
1 444 0.894728
1 445 0.638015
1 446 0.245636
1 447 0.0626834
1 448 0.774758
1 449 0.493584
1 450 0.498624
1 451 0.17513
1 452 0.836627
1 453 0.907819
1 454 0.192706
1 455 0.282516
1 456 0.46931
1 457 0.63556
1 458 0.391556
1 459 0.512163
1 460 0.306518
1 461 0.976671
1 462 0.702899
1 463 0.513823
1 464 0.597873
1 465 0.293807
1 466 0.158377
1 467 0.11728
1 468 0.676246
1 469 0.147904
1 470 0.405918
1 471 0.898408
1 472 0.916719
1 473 0.494909
1 474 0.8909
1 475 0.688462
1 476 0.133259
1 477 0.482314
1 478 0.267345
1 479 0.627778
1 480 0.603026
1 481 0.630232
1 482 0.504389
1 483 0.0657914
1 484 0.831662
1 485 0.772209
1 486 0.444531
1 487 0.528452
1 488 0.730928
1 489 0.415391
1 490 0.555673
1 491 0.101884
1 492 0.49661
1 493 0.163992
1 494 0.644312
1 495 0.314009
1 496 0.542181
1 497 0.696163
1 498 0.927078
1 499 0.236551
1 500 0.223644
1 501 0.310928
1 502 0.375082
1 503 0.787386
1 504 0.613408
1 505 0.243234
1 506 0.152479
1 507 0.702778
1 508 0.544722
1 509 0.412367
1 510 0.48768
1 511 0.392162
1 512 0.820766
1 513 0.809043
1 514 0.882483
1 515 0.812555
1 516 0.600221
1 517 0.782783
1 518 0.339023
1 519 0.939308
1 520 0.239168
1 521 0.663318
1 522 0.643959
1 523 0.605093
1 524 0.461279
1 525 0.693617
1 526 0.789363
1 527 0.0761195
1 528 0.787026
1 529 0.579802
1 530 0.644822
1 531 0.286446
1 532 0.289445
1 533 0.143016
1 534 0.0584855
1 535 0.116767
1 536 0.538846
1 537 0.814981
1 538 0.908205
1 539 0.348534
1 540 0.100646
1 541 0.933158
1 542 0.218148
1 543 0.219155
1 544 0.176765
1 545 0.000519626
1 546 0.490817
1 547 0.0270522
1 548 0.418092
1 549 0.971983
1 550 0.787481
1 551 0.570499
1 552 0.0385305
1 553 0.0644457
1 554 0.948539
1 555 0.841746
1 556 0.0537989
1 557 0.0657457
1 558 0.525052
1 559 0.234265
1 560 0.643175
1 561 0.302
1 562 0.557967
1 563 0.358985
1 564 0.650992
1 565 0.630908
1 566 0.0757239
1 567 0.613867
1 568 0.437019
1 569 0.535423
1 570 0.0858339
1 571 0.0255961
1 572 0.449731
1 573 0.728528
1 574 0.632408
1 575 0.103727
1 576 0.80144
1 577 0.932798
1 578 0.118962
1 579 0.944363
1 580 0.00568107
1 581 0.611366
1 582 0.212265
1 583 0.426059
1 584 0.100181
1 585 0.499454
1 586 0.125561
1 587 0.795605
1 588 0.297018
1 589 0.573597
1 590 0.523842
1 591 0.391959
1 592 0.71779
1 593 0.511267
1 594 0.514422
1 595 0.755724
1 596 0.797055
1 597 0.305053
1 598 0.716117
1 599 0.378119
1 600 0.65213
1 601 0.227562
1 602 0.991762
1 603 0.222599
1 604 0.670233
1 605 0.176616
1 606 0.552346
1 607 0.675733
1 608 0.272703
1 609 0.102202
1 610 0.486142
1 611 0.429182
1 612 0.266717
1 613 0.920404
1 614 0.741074
1 615 0.0458637
1 616 0.342881
1 617 0.404764
1 618 0.82013
1 619 0.610643
1 620 0.545898
1 621 0.018075
1 622 0.283634
1 623 0.305815
1 624 0.327946
1 625 0.669617
1 626 0.153048
1 627 0.286895
1 628 0.951702
1 629 0.77263
1 630 0.761891
1 631 0.573755
1 632 0.372188
1 633 0.709016
1 634 0.00237136
1 635 0.431311
1 636 0.592656
1 637 0.513741
1 638 0.491955
1 639 0.914085
1 640 0.127125
1 641 0.057243
1 642 0.372028
1 643 0.817917
1 644 0.347272
1 645 0.673723
1 646 0.409034
1 647 0.553785
1 648 0.849239
1 649 0.656145
1 650 0.174066
1 651 0.673372
1 652 0.72036
1 653 0.570868
1 654 0.425563
1 655 0.580197
1 656 0.859456
1 657 0.348291
1 658 0.725854
1 659 0.906471
1 660 0.918469
1 661 0.649006
1 662 0.81917
1 663 0.0834361
1 664 0.567914
1 665 0.31234
1 666 0.638184
1 667 0.646935
1 668 0.692754
1 669 0.646719
1 670 0.959032
1 671 0.0718629
1 672 0.816419
1 673 0.956054
1 674 0.88035
1 675 0.596733
1 676 0.0150986
1 677 0.706779
1 678 0.368594
1 679 0.166787
1 680 0.277269
1 681 0.975756
1 682 0.216465
1 683 0.781127
1 684 0.608448
1 685 0.78598
1 686 0.749593
1 687 0.0727898
1 688 0.0710075
1 689 0.296905
1 690 0.553021
1 691 0.683175
1 692 0.744858
1 693 0.887631
1 694 0.156781
1 695 0.122812
1 696 0.626958
1 697 0.428794
1 698 0.0208381
1 699 0.45436
1 700 0.554855
1 701 0.613612
1 702 0.0146905
1 703 0.812363
1 704 0.109236
1 705 0.397258
1 706 0.835319
1 707 0.915526
1 708 0.35927
1 709 0.319974
1 710 0.107241
