5.57217 0
5.67181 0.00992806
5.61619 0.00905448
5.6063 0.00571426
5.62141 0.00441575
5.5754 0.00802465
5.49815 0.0208965
5.50593 0.0170884
5.54648 0.0188596
5.55683 0.0163238
5.51591 0.0193727
5.51715 0.016937
5.50436 0.0155354
5.51155 0.0140465
5.49852 0.0132687
5.50157 0.0120537
5.49188 0.0113604
5.50321 0.0109384
5.48927 0.010895
5.50371 0.0109824
5.50708 0.0102454
5.47603 0.0139605
5.47629 0.0130468
5.48465 0.0125635
5.45985 0.0148207
5.45296 0.0142
5.4528 0.0134086
5.46685 0.0137138
5.45772 0.0134427
5.44785 0.0132932
5.45073 0.0126934
5.44583 0.0122302
5.45226 0.0119064
5.45951 0.0116817
5.45121 0.011581
5.44953 0.011114
5.43705 0.0115966
5.42861 0.0115714
5.41433 0.0123824
5.42435 0.0125441
5.42554 0.0120931
5.42984 0.0117787
5.43108 0.011377
5.43015 0.0109941
5.44409 0.0119161
5.45274 0.0120286
5.44652 0.0119065
5.44559 0.0115397
5.44546 0.0111859
5.45166 0.0111197
5.45117 0.0107938
5.44859 0.0105293
5.44482 0.0103334
5.4588 0.0114683
5.46085 0.0111859
5.45043 0.0116914
5.45008 0.0113842
5.4497 0.0110904
5.44386 0.0110674
5.44763 0.0108995
5.44778 0.0106313
5.44784 0.0103737
5.4529 0.0103285
5.45162 0.0100992
5.44724 0.0100194
5.4511 0.00991145
5.45513 0.0098215
5.45682 0.00962789
5.46095 0.00955906
5.45848 0.0094048
5.45503 0.00930519
5.45454 0.00911311
5.44852 0.00923336
5.44612 0.0090952
5.44782 0.00893799
5.45132 0.00886698
5.45305 0.00872028
5.45988 0.00896163
5.46173 0.00882167
5.45644 0.0089049
5.46293 0.00911575
5.46543 0.00900506
5.46652 0.00885306
5.46812 0.00871795
5.46131 0.00898923
5.45656 0.00903947
5.45453 0.00892175
5.45411 0.00877118
5.45466 0.00862605
5.45478 0.00848227
5.4563 0.00836425
5.45756 0.00824298
5.46001 0.00816754
5.45822 0.00806808
5.46505 0.00839257
5.47257 0.00881239
5.47264 0.00867605
5.4795 0.00900577
5.47999 0.00887159
5.4779 0.00878191
